outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP3_402_32708_20141127_211403_A1_scripted.sph	32708	20141127	211403	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211052_O2_scripted.sph	32708	20141127	211052	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211311_S5_scripted.sph	32708	20141127	211311	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211035_C6_scripted.sph	32708	20141127	211035	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211150_O3_scripted.sph	32708	20141127	211150	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211454_S9_scripted.sph	32708	20141127	211454	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211355_S1_scripted.sph	32708	20141127	211355	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211209_M1_scripted.sph	32708	20141127	211209	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211332_D2_scripted.sph	32708	20141127	211332	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211011_O8_scripted.sph	32708	20141127	211011	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_210946_R1_scripted.sph	32708	20141127	210946	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211218_O6_scripted.sph	32708	20141127	211218	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211343_S3_scripted.sph	32708	20141127	211343	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211427_N1_scripted.sph	32708	20141127	211427	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211440_S7_scripted.sph	32708	20141127	211440	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32708_20141127_211322_T2_scripted.sph	32708	20141127	211322	32708	inLine	EASTERN	F	MICROPHONE	48	XL	SONY	0	8000
BABEL_OP3_402_32832_20150214_162912_S9_scripted.sph	32832	20150214	162912	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162603_O3_scripted.sph	32832	20150214	162603	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162737_T2_scripted.sph	32832	20150214	162737	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162842_N1_scripted.sph	32832	20150214	162842	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162624_M1_scripted.sph	32832	20150214	162624	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162503_O2_scripted.sph	32832	20150214	162503	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162542_C1_scripted.sph	32832	20150214	162542	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162707_S6_scripted.sph	32832	20150214	162707	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162453_T1_scripted.sph	32832	20150214	162453	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162407_O1_scripted.sph	32832	20150214	162407	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162727_S5_scripted.sph	32832	20150214	162727	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162634_O6_scripted.sph	32832	20150214	162634	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162613_C4_scripted.sph	32832	20150214	162613	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162653_O5_scripted.sph	32832	20150214	162653	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162748_D2_scripted.sph	32832	20150214	162748	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162354_R1_scripted.sph	32832	20150214	162354	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162417_O8_scripted.sph	32832	20150214	162417	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162716_D3_scripted.sph	32832	20150214	162716	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162832_S4_scripted.sph	32832	20150214	162832	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162533_S8_scripted.sph	32832	20150214	162533	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162857_S7_scripted.sph	32832	20150214	162857	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162822_A1_scripted.sph	32832	20150214	162822	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162815_S1_scripted.sph	32832	20150214	162815	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162431_D1_scripted.sph	32832	20150214	162431	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162443_C6_scripted.sph	32832	20150214	162443	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162645_S2_scripted.sph	32832	20150214	162645	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162800_S3_scripted.sph	32832	20150214	162800	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32832_20150214_162552_C2_scripted.sph	32832	20150214	162552	32832	inLine	CENTRAL	F	CAR_KIT	40	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_32837_20150114_185829_A1_scripted.sph	32837	20150114	185829	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185843_S4_scripted.sph	32837	20150114	185843	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185743_T2_scripted.sph	32837	20150114	185743	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185718_D3_scripted.sph	32837	20150114	185718	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185732_S5_scripted.sph	32837	20150114	185732	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185605_O3_scripted.sph	32837	20150114	185605	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185634_O6_scripted.sph	32837	20150114	185634	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185410_O1_scripted.sph	32837	20150114	185410	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185615_C4_scripted.sph	32837	20150114	185615	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185535_S8_scripted.sph	32837	20150114	185535	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185545_C1_scripted.sph	32837	20150114	185545	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185626_M1_scripted.sph	32837	20150114	185626	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185505_O2_scripted.sph	32837	20150114	185505	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185808_S3_scripted.sph	32837	20150114	185808	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185853_N1_scripted.sph	32837	20150114	185853	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185424_O8_scripted.sph	32837	20150114	185424	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185821_S1_scripted.sph	32837	20150114	185821	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185753_D2_scripted.sph	32837	20150114	185753	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185644_S2_scripted.sph	32837	20150114	185644	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185449_C6_scripted.sph	32837	20150114	185449	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185437_D1_scripted.sph	32837	20150114	185437	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185707_S6_scripted.sph	32837	20150114	185707	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185354_R1_scripted.sph	32837	20150114	185354	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185456_T1_scripted.sph	32837	20150114	185456	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185923_S9_scripted.sph	32837	20150114	185923	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185908_S7_scripted.sph	32837	20150114	185908	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185653_O5_scripted.sph	32837	20150114	185653	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_32837_20150114_185556_C2_scripted.sph	32837	20150114	185556	32837	inLine	CENTRAL	M	STREET	44	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152418_D3_scripted.sph	33175	20141011	152418	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152522_A1_scripted.sph	33175	20141011	152522	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152348_S2_scripted.sph	33175	20141011	152348	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152358_O5_scripted.sph	33175	20141011	152358	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152544_N1_scripted.sph	33175	20141011	152544	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152514_S1_scripted.sph	33175	20141011	152514	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152328_M1_scripted.sph	33175	20141011	152328	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152250_C1_scripted.sph	33175	20141011	152250	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152410_S6_scripted.sph	33175	20141011	152410	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152117_O1_scripted.sph	33175	20141011	152117	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152143_D1_scripted.sph	33175	20141011	152143	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152215_O2_scripted.sph	33175	20141011	152215	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152437_T2_scripted.sph	33175	20141011	152437	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152101_R1_scripted.sph	33175	20141011	152101	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152533_S4_scripted.sph	33175	20141011	152533	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152427_S5_scripted.sph	33175	20141011	152427	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152553_S7_scripted.sph	33175	20141011	152553	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152205_T1_scripted.sph	33175	20141011	152205	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152448_D2_scripted.sph	33175	20141011	152448	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152308_O3_scripted.sph	33175	20141011	152308	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152318_C4_scripted.sph	33175	20141011	152318	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152259_C2_scripted.sph	33175	20141011	152259	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152502_S3_scripted.sph	33175	20141011	152502	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152604_S9_scripted.sph	33175	20141011	152604	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152242_S8_scripted.sph	33175	20141011	152242	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152154_C6_scripted.sph	33175	20141011	152154	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152336_O6_scripted.sph	33175	20141011	152336	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33175_20141011_152131_O8_scripted.sph	33175	20141011	152131	33175	inLine	WESTERN	M	STREET	58	INDOSAT	NOKIA	0	8000
BABEL_OP3_402_33355_20141222_031213_A1_scripted.sph	33355	20141222	031213	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030818_D1_scripted.sph	33355	20141222	030818	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031003_M1_scripted.sph	33355	20141222	031003	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030759_O1_scripted.sph	33355	20141222	030759	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030746_R1_scripted.sph	33355	20141222	030746	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030943_O3_scripted.sph	33355	20141222	030943	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031026_S2_scripted.sph	33355	20141222	031026	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031102_D3_scripted.sph	33355	20141222	031102	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030850_O2_scripted.sph	33355	20141222	030850	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030841_T1_scripted.sph	33355	20141222	030841	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031037_O5_scripted.sph	33355	20141222	031037	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031228_S4_scripted.sph	33355	20141222	031228	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031236_N1_scripted.sph	33355	20141222	031236	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031113_S5_scripted.sph	33355	20141222	031113	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031051_S6_scripted.sph	33355	20141222	031051	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031250_S7_scripted.sph	33355	20141222	031250	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031148_S3_scripted.sph	33355	20141222	031148	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030927_C1_scripted.sph	33355	20141222	030927	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031305_S9_scripted.sph	33355	20141222	031305	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030952_C4_scripted.sph	33355	20141222	030952	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030830_C6_scripted.sph	33355	20141222	030830	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030937_C2_scripted.sph	33355	20141222	030937	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030810_O8_scripted.sph	33355	20141222	030810	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_030918_S8_scripted.sph	33355	20141222	030918	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031123_T2_scripted.sph	33355	20141222	031123	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031200_S1_scripted.sph	33355	20141222	031200	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031133_D2_scripted.sph	33355	20141222	031133	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33355_20141222_031013_O6_scripted.sph	33355	20141222	031013	33355	inLine	CENTRAL	M	PUBLIC_PLACE	32	TELKOMSEL	SAMSUNG	0	8000
BABEL_OP3_402_33704_20150109_005643_O5_scripted.sph	33704	20150109	005643	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005440_C6_scripted.sph	33704	20150109	005440	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005535_C1_scripted.sph	33704	20150109	005535	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005822_N1_scripted.sph	33704	20150109	005822	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005551_O3_scripted.sph	33704	20150109	005551	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005847_S9_scripted.sph	33704	20150109	005847	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005412_O8_scripted.sph	33704	20150109	005412	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005634_S2_scripted.sph	33704	20150109	005634	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005651_S6_scripted.sph	33704	20150109	005651	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005710_S5_scripted.sph	33704	20150109	005710	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005526_S8_scripted.sph	33704	20150109	005526	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005545_C2_scripted.sph	33704	20150109	005545	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005658_D3_scripted.sph	33704	20150109	005658	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005446_T1_scripted.sph	33704	20150109	005446	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005812_S4_scripted.sph	33704	20150109	005812	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005832_S7_scripted.sph	33704	20150109	005832	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005402_O1_scripted.sph	33704	20150109	005402	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005759_A1_scripted.sph	33704	20150109	005759	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005752_S1_scripted.sph	33704	20150109	005752	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005611_M1_scripted.sph	33704	20150109	005611	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005456_O2_scripted.sph	33704	20150109	005456	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005720_T2_scripted.sph	33704	20150109	005720	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005428_D1_scripted.sph	33704	20150109	005428	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005740_S3_scripted.sph	33704	20150109	005740	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005730_D2_scripted.sph	33704	20150109	005730	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005619_O6_scripted.sph	33704	20150109	005619	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005601_C4_scripted.sph	33704	20150109	005601	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33704_20150109_005349_R1_scripted.sph	33704	20150109	005349	33704	inLine	CENTRAL	M	HOME_OFFICE_LANDLINE	46	TELKOM	UNKNOWN	0	8000
BABEL_OP3_402_33951_20141115_020409_O5_scripted.sph	33951	20141115	020409	33951	inLine	WESTERN	M	HOME_OFFICE_LANDLINE	36	TELKOM	TELKOM	0	8000
BABEL_OP3_402_33951_20141115_020254_C6_scripted.sph	33951	20141115	020254	33951	inLine	WESTERN	M	HOME_OFFICE_LANDLINE	36	TELKOM	TELKOM	0	8000
BABEL_OP3_402_33951_20141115_020427_S5_scripted.sph	33951	20141115	020427	33951	inLine	WESTERN	M	HOME_OFFICE_LANDLINE	36	TELKOM	TELKOM	0	8000
BABEL_OP3_402_33951_20141115_020337_C2_scripted.sph	33951	20141115	020337	33951	inLine	WESTERN	M	HOME_OFFICE_LANDLINE	36	TELKOM	TELKOM	0	8000
BABEL_OP3_402_33951_20141115_020453_S1_scripted.sph	33951	20141115	020453	33951	inLine	WESTERN	M	HOME_OFFICE_LANDLINE	36	TELKOM	TELKOM	0	8000
